word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
cannabis	0.0	1.83201298753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canned	0.0	0.0	1.17605739629	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cannibal	0.0	0.0	1.33020807611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cannon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.568961497018	0.0
cannot	0.0	0.107705260606	0.0	0.156336850936	0.0	0.0	0.0	0.0	0.0	0.0
canny	0.656725526717	0.365675918736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canon	0.388461540122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cans	0.240331348076	0.0	0.30492706053	0.0692223581302	0.0	0.0	0.0	0.0	0.0	0.0
cant	0.148981569488	0.0	0.0	0.237290093824	0.0	0.0	0.0	0.0	0.0	0.0
canteen	0.0	1.13886580697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
canucks	0.380093290451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.686744532674	0.0
canvas	0.13063243082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340119924589	0.0
cap	0.258277991267	0.0	0.0379426646408	0.0	0.0	0.0	0.0	0.0	0.0	0.0
capable	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232489260397	0.406745083876
capacity	0.0	0.0	0.0	0.463876550134	0.0	0.0	0.0	0.578354365592	0.0	1.0468997343
cape	0.0	0.404896631889	0.0	0.119372141816	0.558845919711	0.0	0.0	0.505783672757	0.0	0.0
capital	0.00279905930997	0.317885254899	0.25139841474	0.0	0.0	0.0	0.0	0.0	0.000977459411805	0.0
capitals	0.82377961138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
capitol	0.0	1.72665247187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
caps	0.598182071104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.338437838406	0.0
capt	0.0	0.0	0.0	0.0	1.67580734705	0.0	0.0	0.0	0.0	0.0
captain	0.0	0.207307602964	0.0	0.0	1.09952450663	0.0	0.0	0.0	0.0	0.0
capture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.597949033891	0.0
captured	0.0	0.771141026844	0.0	0.485616536771	0.0	0.0	0.0	0.0	0.424380268207	0.0
car	0.256833097644	0.0	0.0	0.115688896399	0.0	0.0	0.0	0.0	0.0	0.0
caramel	0.0	0.256476626771	0.0	0.0	0.305065398935	0.0	0.0	0.106049239358	0.258022562402	0.0
carbon	0.0	1.32118736376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
card	0.134711294395	0.0	0.0	0.107034768056	0.0	0.0	0.0	0.0	0.0	0.0
cardboard	0.0	0.0	0.503529502928	0.0	0.0	0.0	0.0	0.0	0.253108547599	0.0
cardiff	0.0	0.251562611968	0.0	0.0	0.0282176686486	0.0	0.0	0.0	0.26147679727	0.0
cardigan	0.277235905012	0.0	0.0	0.0	0.0	0.0	0.0	1.06790259091	0.0	0.0
cardio	0.0436210538302	0.0	0.0	0.0	0.664206435369	0.0	0.0	0.0	0.299628563234	0.0
cards	0.0	0.342534390174	0.0	0.355502888657	0.133578184306	0.0	0.0	0.0	0.0	0.0
care	0.00905432419492	0.0	0.260110957752	0.0	0.0	0.0	0.0	0.117916106138	0.0	0.173449161097
cared	0.0	0.0	0.141739458322	0.0	0.0	0.0	0.0	0.894912361545	0.0	0.476154535248
career	0.0	0.354203517573	0.0	0.0	0.0926373614336	0.0	0.0	0.259345981315	0.0	0.0
careers	0.0	0.0	0.754843931209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
careful	0.0	0.399198610774	0.0	0.565659244444	0.0	0.0	0.0	0.0	0.0	1.04500399913
carefully	0.0	0.0	0.694219309392	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carers	0.0	0.0	1.22484756045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cares	0.418314503272	0.0	0.0891940001061	0.0	0.0	0.0	0.0	0.0	0.0	0.016795351052
carey	0.0	0.502877040249	0.694219309392	0.0	0.0	0.0	0.0	0.0	0.156116281612	0.0
caribbean	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.332572718954	0.0
caricature	0.0	0.0	0.0	1.83417056991	0.0	0.0	0.0	0.0	0.0	0.0
caring	0.0	0.0	0.373869843109	0.0	0.0	0.0	0.0	0.258004899308	0.0	0.0905615012916
carl	0.0162220796421	0.0	0.0	0.132795162148	0.0	0.0	0.0	0.0	0.0715588935839	1.02411970596
carly	0.0	0.279733488935	0.0	0.0	0.0	0.0	0.0	0.0	0.731480426516	0.0
carnage	0.485453806109	0.0	0.637060895552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carnegie	0.0	0.0	0.0	0.0	1.60866804421	0.0	0.0	0.0	0.0	0.0
carnival	0.0	1.33953650243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carnt	0.870299627015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carol	0.0	0.0	0.0	0.404391096848	0.515360807771	0.0	0.0	0.316344648194	0.0329998999802	0.0
carolina	0.0	0.538809049475	0.0	0.184291687915	0.0	0.0	0.0	0.0	0.0	0.0
caroline	0.197771733657	0.0	0.754843931209	0.0	0.781989471025	0.0	0.0	0.0	0.0	0.0
carols	0.0	0.0	0.0	0.0	1.32098597176	0.0	0.0	0.0	0.098957867772	0.0
carpet	0.507926661961	0.0	0.393830585672	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.723112176845	0.0
carriage	0.156949739137	0.0	0.596238901032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carrie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100318564649	0.85664356947	0.0
carried	0.0	0.0	0.0	0.0	0.599667914231	0.0	0.0	0.295291238996	0.0	0.0
carries	0.0	0.0	0.269336115427	0.0	0.0	0.0	0.0	0.908395711883	0.0	0.0
carroll	0.0	1.39018023525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carrot	0.0	0.0	0.126235271786	0.0	0.558845919711	0.0	0.0	0.0	0.281279424566	0.0
carrots	0.0	0.761571575828	0.259766664411	0.0	0.0	0.0	0.0	0.0	0.232489260397	0.0
carry	0.0	0.0	0.081114836506	0.0995695145194	0.0	0.0	0.0	0.0	0.0	0.462049929066
carrying	0.00852973401896	0.0741550699768	0.160136823462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cars	0.163638727288	0.177970768858	0.0	0.105007720769	0.0	0.0	0.0	0.0	0.0	0.0
cart	0.431386584839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
carter	0.0	0.55783592453	0.0	0.0	0.170187929919	0.0	0.0	0.0	0.40344705854	0.0
carton	0.0	0.0	1.09381929805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cartoon	0.0	0.0	0.00107212883247	0.0	0.0	0.0	0.0	0.773663117913	0.0383332459556	0.0
cartoons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.793465745209	0.212286553079	0.0
carts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50442297588	0.0
carve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52743492029	0.0	0.0
case	0.0	0.148931786965	0.0	0.218861984425	0.0	0.0	0.0	0.0	0.0	0.0
cases	0.0311985338317	0.0402535183011	0.174437373604	0.330093173131	0.0	0.0	0.0	0.0	0.0	0.0
casey	0.0	0.532730003399	1.01175434499	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cash	0.252831510841	0.259616346775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cashier	0.547526234752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0638665479607	0.0
cashiers	0.919089791184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
casino	0.0	0.569771275079	0.163276543467	0.0	0.0	0.0	0.0	0.0	0.28754903758	0.0
cassadee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712062340658	0.0
cassidy	0.0	1.13886580697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cast	0.0	0.507412195415	0.0	0.47034906464	0.0	0.0	0.0	0.0	0.0619165960917	0.0
casting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.268856904567	0.0
castle	0.0	0.532730003399	0.0	0.0	1.1203152763	0.0	0.0	0.0	0.0	0.0
castrate	1.02445030684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
casual	0.0	0.679333477591	0.0	0.260277594893	0.0	0.0	0.0	0.0	0.0448906465017	0.0
casually	0.0	0.117214559437	0.0	0.179996763632	0.0	0.0	0.0	0.0	0.490999955548	0.0
cat	0.0408368292938	0.0	0.32403725114	0.0	0.0	0.0	0.0	0.0	0.0	0.0
catch	0.0	0.0	0.0	0.153126969113	0.0	0.0	0.0	0.0	0.0	0.0
catchers	0.0	1.4642882074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
catches	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.674322012676	0.0
catching	0.0	0.403871516474	0.0	0.0	0.477778096622	0.0	0.0	0.0	0.0485270141451	0.0
catchy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15674816192	0.0
category	0.474403969923	0.0	0.423486795254	0.0	0.0	0.0	0.0	0.0	0.173065839926	0.0
catfish	0.0	1.19092216893	0.0	0.0	0.0	0.0	0.0	0.0	0.220972818335	0.0
catholic	0.0	0.851183734517	0.423486795254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cats	0.0	0.0606623899323	0.725789011161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cattle	1.02445030684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
caught	0.0	0.0	0.153263944174	0.0	0.0	0.0	0.0	0.0	0.173717942981	0.0
cause	0.200322538544	0.0	0.0229473871266	0.0	0.0	0.0	0.0	0.142331744539	0.0	0.0
caused	0.253594141955	0.0495559109634	0.0	0.0	0.0	0.0	0.0	0.112702623848	0.0	0.0
causes	0.194443943565	0.0	0.171697645863	0.442045288477	0.0	0.0	0.0	0.0	0.0	0.0265396425267
causing	0.470658647193	0.0	0.0	0.45717860145	0.0	0.0	0.0	0.0	0.0	0.0
caution	0.73676823439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cave	0.086180668249	0.0	0.0	0.608218858863	0.0	0.0	0.0	0.0	0.0	0.0
caved	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712062340658	0.0
cazorla	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.637954368505	0.0
cba	0.73676823439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbb	0.225942610624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbs	0.284783110647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.185969244762	0.0
cbt	0.0	0.0	0.0	1.54648849746	0.0	0.0	0.0	0.0	0.0	0.0
cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.386639940224	0.0
cd	0.0	0.536690404615	0.0	0.0	0.1353623061	0.0	0.0	0.0	0.145477883407	0.0
cds	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.386639940224	0.0
cease	0.0	0.0	0.213246648776	0.0	0.463535739906	0.0	0.0	0.0	0.250507765899	0.0
ceasefire	0.0	0.0	0.0	1.81842221294	0.0	0.0	0.0	0.0	0.0	0.0
ceases	0.0	0.0	0.0	0.0	0.627838791198	0.0	0.0	0.0	0.861097919819	0.0
cebu	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9329000284	0.0	0.0
cece	0.807385801604	1.08885538639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ceiling	0.0673375804475	0.0	0.0	0.557627072747	0.0	0.0	0.0	0.0	0.0	0.0
celeb	0.340872577298	0.0	0.182324738438	0.0	0.0	0.0	0.0	0.141140559169	0.0	0.0
celebrate	0.0	0.411980486777	0.0	0.0	1.05053220327	0.0	0.0	0.302711171858	0.0	0.0453195371783
celebrated	0.0	0.502877040249	0.00107212883247	0.0	1.20687266499	0.0	0.0	0.0	0.0	0.0
celebrating	0.0	0.0	0.0	0.0	1.18455181948	0.0	0.0	0.0	0.0	0.0
celebration	0.0	0.473889503376	0.0	0.0	0.864227569262	0.0	0.0	0.0	0.0	0.232391696731
celebrations	0.0	0.0	0.269336115427	0.0	1.21277238712	0.0	0.0	0.0	0.0	0.0
celebratory	0.0	0.0	0.0	0.0	1.65745820838	0.0	0.0	0.0	0.0	0.0
celebrities	0.360717011488	0.0	0.475419543996	0.0	0.0	0.0	0.0	0.213114058794	0.0	0.0
celebrity	0.0	0.400108115157	0.342989025002	0.0	0.0	0.0	0.0	0.0	0.06659258327	0.0
celebs	0.138931233635	0.74582321886	0.0	0.0	0.0	0.0	0.0	0.323462115963	0.0	0.0
celine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.974426605126	0.0
cell	0.177152446455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.515851671704	0.0
cellphone	0.13063243082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.473651317213	0.0
cells	0.0	0.312187233785	0.167057266307	0.38333768765	0.0888422904651	0.0	0.0	0.0	0.0	0.0
cellular	0.667775362903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cellulite	0.0	0.0	1.4172194531	0.0	0.0	0.0	0.0	0.0	0.0	0.0
celtic	0.0	0.200596168376	0.168794886205	0.0	0.0	0.0	0.0	0.0	0.568961497018	0.0
celtics	0.0	0.117214559437	0.221545451591	0.0	0.0	0.0	0.0	0.0	0.40644256752	0.0
cement	0.086180668249	0.0	0.391938437519	0.608218858863	0.0	0.0	0.0	0.0	0.0	0.0
cemetery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52743492029	0.0	0.0
cena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.792105048332	0.0
cent	0.0	1.13886580697	0.0	0.0	0.0	0.0	0.0	0.0	0.145477883407	0.0
center	0.0	0.0	0.0	0.0	0.193245410167	0.0	0.0	0.0	0.391413218976	0.0
centered	0.00852973401896	0.0	0.56560193157	0.0	0.998212579495	0.0	0.0	0.0	0.0	0.0
centipede	0.0	0.0	1.59459458596	0.0	0.0	0.0	0.0	0.0	0.0	0.0
central	0.128178441858	0.502877040249	0.0	0.258174544696	0.0	0.0	0.0	0.0	0.0	0.0
centre	0.0	0.0551791685177	0.0	0.0573367508962	0.0	0.0	0.0	0.0	0.0	0.0
cents	0.405411098436	0.971811722306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
century	0.0	0.719607376729	0.0	0.146400814204	0.0	0.0	0.0	0.0	0.0	0.0
ceo	0.0	0.0	0.770592288177	0.0	0.0	0.0	0.0	0.0	0.232489260397	0.0
cereal	0.0502217378616	0.0	0.301912285862	0.0	0.0	0.0	0.0	0.1477412432	0.0514913305331	0.0
ceremony	0.0	0.0	0.177528566174	0.712262718636	0.0	0.0	0.0	0.374755410351	0.0	0.0
cert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.792105048332	0.0
certain	0.380628192845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
certainly	0.0	0.0	0.0	0.0	0.125209934636	0.0	0.0	0.0	0.098957867772	0.0
certainty	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85664356947	0.0
certificate	0.086180668249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
certified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1072059241
ch	0.240331348076	0.893743348936	0.0	0.0	0.824549085444	0.0	0.0	0.0	0.0	0.0
cha	0.284783110647	0.0	0.0	0.0	0.0	0.0	0.0	0.921299116719	0.185969244762	0.0
chai	0.0	0.0	0.0	0.0	1.13866441496	0.0	0.0	0.428822631621	0.0501677036026	0.0
chain	0.331303126282	0.0	0.0870145586332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chainsaw	0.0	0.58881947005	0.423486795254	0.565659244444	0.0	0.0	0.0	0.0	0.0	0.0
chainz	0.0	0.0	0.43639020009	0.0	0.0	0.0	0.0	0.0	0.473651317213	0.0
chair	0.0436210538302	0.0890436824705	0.0	0.0	0.0	0.0	0.0	0.0	0.224121010726	0.0
chairs	0.0568662805802	0.0	0.0572424002995	0.0	0.0	0.0	0.0	0.0	0.499968625531	0.0
chalk	0.225942610624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281279424566	0.0
chalkboard	0.656725526717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
challenge	0.0	0.402793581692	0.0	0.00604345650862	0.806887022647	0.0	0.0	0.0	0.0	0.0
challenged	0.0	0.0	0.780161739193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
challenges	0.0	0.0	0.0	0.766329939906	0.530675042744	0.0	0.0	0.0	0.0	1.05151868015
challenging	0.0	1.03350529131	0.0	0.0	0.0	0.0	0.0	0.0	0.361322132239	0.0
champ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.533243414416	0.0
champagne	0.0	0.686880683226	0.0	0.247205513326	0.0	0.0	0.0	0.0	0.0	0.0
champion	0.0	0.315665498161	0.0	0.0	0.0	0.0	0.0	0.0	0.256586811976	0.0
champions	0.0	0.934071394323	0.0	0.0	0.25874132726	0.0	0.0	0.0	0.135325511943	0.0
championship	0.0	0.492238642044	0.0	0.251165914542	0.0	0.0	0.0	0.0	0.175330846557	0.0
championships	0.0	1.29920845704	0.0	0.0	0.0	0.0	0.0	0.0	0.429199554643	0.0
champs	0.0	0.661941734879	0.0	0.0	0.746898151214	0.0	0.0	0.0	0.0	0.0
chan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652343105957	0.0
chance	0.0	0.216408560179	0.0	0.0	0.0	0.0	0.0	0.157401080041	0.0	0.0
chances	0.00142069933985	0.332059307937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.458286281417
chandler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295668162018	1.34539272285
chanel	0.086180668249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652343105957	0.0
change	0.0	0.0	0.0	0.0	0.167129511794	0.0	0.0	0.0	0.0	0.790921118454
changes	0.0	0.246036561774	0.0	0.083114393793	0.0617729684969	0.0	0.0	0.0	0.0	0.0470983695477
changing	0.0109958265142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211600927062
channel	0.0	0.768682513006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
channels	0.308574875204	0.313791083367	0.137408572385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
channing	0.0	0.797116513247	0.0	0.0	0.0	0.0	0.0	0.0	0.84339834272	0.0
chant	0.0	0.0	0.694219309392	0.0	1.12682995732	0.0	0.0	0.0	0.0	0.0
chanting	0.0	0.0	0.714021936689	0.0	0.0	0.0	0.0	0.0	0.212286553079	0.0
chants	0.388461540122	0.0	0.84836998922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chaos	0.0	0.0	0.0	0.754250414252	0.682898568381	0.0	0.0	0.0420496565248	0.0	0.510595025228
chaotic	0.0	0.0	0.0	0.910499730736	0.0	0.0	0.0	0.0	0.0	0.0
chap	0.0	0.0	0.204196813256	0.132795162148	0.0	0.0	0.0	0.0	0.272229589046	0.0
chapel	0.0	0.946493914322	0.0	0.0	0.558845919711	0.0	0.0	0.0	0.361322132239	0.0
chapped	0.73676823439	0.0	0.754843931209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chapstick	0.530431801392	0.0	0.0	0.0	0.0	0.0	0.0	0.340269234279	0.0	0.0
chapter	0.0	0.340358110751	0.0	0.363134980333	0.271163847259	0.0	0.0	0.0	0.335346645836	0.0
chapters	0.0	0.445718626409	0.0	0.160194136336	0.281214183113	0.0	0.0	0.0	0.340119924589	0.0
character	0.065035148334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.504806297052
characters	0.177152446455	0.16896562449	0.0	0.0	0.0997713609973	0.0	0.0	0.0610978514955	0.0	0.0
charge	0.541598535118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charged	0.438933790474	0.0	0.463789174278	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charger	0.676835893667	0.0	0.0	0.668245833219	0.0	0.0	0.0	0.0	0.0	0.0
chargers	0.764939111357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127128744739	0.0
charges	0.331303126282	0.0	0.754843931209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charging	0.858465169368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charity	0.0	0.00388587413019	0.562952923399	0.0	0.0	0.0	0.0	0.187660574804	0.0	0.337752212389
charles	0.0	0.67350255728	0.171697645863	0.0	0.0	0.0	0.0	0.251141454383	0.0266372061924	0.0
charleston	0.0	0.0	0.0	0.0	0.869000848015	0.0	0.0	0.0	0.0	0.0
charlie	0.0	0.0	0.0	0.0	0.0355977759463	0.0	0.0	0.45080153834	0.21756361018	0.0
charlotte	0.0	0.307568287928	0.0	0.0	0.0	0.0	0.0	0.29067229314	0.248489601743	0.0
charm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988438419556	0.0	0.0
charming	0.331303126282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232489260397	0.0
charms	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.435430104393	0.0
chart	0.00852973401896	0.0	0.160136823462	0.0	0.0	0.0	0.0	0.0	0.0638665479607	0.0
charter	0.582617554563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.792105048332	0.0
chase	0.0	0.404896631889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.386542376558
chased	0.0689388618145	0.0	0.0	1.2328309386	0.0	0.0	0.0	0.0	0.0	0.0
chaser	0.0	0.0	0.819382452346	0.0	0.0	0.0	0.0	0.0	0.568961497018	0.0
chasing	0.0	0.445718626409	0.0	0.240236844009	0.45656707059	0.0	0.0	0.0	0.0	0.358371499591
chat	0.0	0.159849791082	0.0	0.0	0.0	0.0	0.0	0.0	0.229763225087	0.0
chats	0.0	0.0	0.538620822739	0.0	0.311985841779	0.0	0.0	0.0	0.0	0.0
chatted	0.0	0.0	0.754843931209	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chatting	0.0171877967621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.590467702239	0.0
chatty	0.656725526717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712062340658	0.0
chav	0.597006292015	0.0	0.902764061285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chavs	0.0	0.0	1.33020807611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheap	0.156099037257	0.0	0.543534837542	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheaper	0.559087057153	0.268037449172	0.0	0.0	0.0	0.0	0.0	0.0	0.0266372061924	0.0
cheapskates	0.0	0.0	1.73567318422	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheat	0.0	0.0	0.948215324189	0.0	0.0	0.0	0.0	0.0	0.0	0.723014613179
cheated	0.0	0.0	0.688885963417	0.0	0.0	0.0	0.0	0.24223667604	0.0	0.225274228962
cheater	0.0	0.0	1.34363109644	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheaters	0.284783110647	0.0	1.04252600366	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheating	0.0290222544091	0.0	0.885956942969	0.0	0.0	0.0	0.0	0.0	0.0	0.159769057193
cheats	0.177152446455	0.0	1.0890460193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
check	0.0	0.136791445344	0.0	0.242313687954	0.0	0.0	0.0	0.0	0.0560064805764	0.576094983436
checked	0.0	0.0146579711121	0.0	0.486819182736	0.0	0.0	0.0	0.0	0.178722836241	0.0
checking	0.0	0.376725754922	0.0	0.910911168717	0.0	0.0	0.0	0.0	0.190895363098	0.0
checkout	0.944407599168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
checkpoint	0.0	0.0	0.0	1.95195360556	0.0	0.0	0.0	0.0	0.0	0.0
checks	0.282512962113	0.0	0.0	0.373768236634	0.0	0.0	0.0	0.0233575235126	0.0	0.0
cheddar	0.0436210538302	0.0	0.754843931209	0.0	0.0	0.0	0.0	0.0	0.50442297588	0.0
cheek	0.373862740701	0.0	0.647871811657	0.0	0.131401904884	0.0	0.0	0.0	0.0	0.0
cheeks	0.0	0.0	0.454739338759	0.0	0.481884878575	0.0	0.0	0.0	0.0	0.0
cheeky	0.110631764113	0.713400032154	0.0	0.0	0.325752037543	0.0	0.0	0.0	0.0	0.0
cheer	0.0	0.0	0.0	0.0	0.423044378552	0.0	0.0	0.460075175125	0.0	0.0
cheered	0.0	0.0	0.0	0.0	1.11846170765	0.0	0.0	0.0	0.568961497018	0.0
cheerful	0.0	0.0	0.0	0.0	1.30808256692	0.0	0.0	1.04192710451	0.0	0.0
cheering	0.0	0.0	0.311638495118	0.0	0.0	0.0	0.0	0.0	0.20431838343	0.0
cheerios	0.60893486288	0.0	0.30855682858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheerleader	0.0	0.59525036038	0.0	0.0	0.0	0.0	0.0	0.0	0.536171674195	0.0
cheerleaders	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.879116425322	0.0
cheerleading	0.108159574968	0.0	0.0	0.0	0.712996599538	0.0	0.0	0.0	0.281279424566	0.0
cheers	0.255465049891	0.0	0.0	0.0	0.0775427352111	0.0	0.0	0.0	0.0	0.0
cheese	0.0	0.0	0.461557091255	0.0	0.0868281910934	0.0	0.0	0.0	0.0	0.0
cheeseburger	0.225942610624	0.0	0.937165488003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheesecake	0.0	0.0	0.0	0.0	0.614935386362	0.0	0.0	0.0	0.712062340658	0.0
cheesy	0.0	0.21309633114	0.250287920456	0.0	0.395216495929	0.0	0.0	0.0	0.0	0.0
cheetah	0.431386584839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheetos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.658573655707	0.0
chef	0.0	0.665081454884	0.0679663636625	0.0	0.0	0.0	0.0	0.0	0.459399294506	0.0
chelsea	0.0	0.445718626409	0.337402632054	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chem	0.0	0.0	0.0	0.236770636033	0.112775056677	0.0	0.0	0.0	0.572415731886	0.0
chemical	0.0436210538302	0.0	0.349378823101	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemicals	0.0	0.0	1.17605739629	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemistry	0.0	0.0	0.0	0.0	0.176911309013	0.0	0.0	0.0	0.592491994428	0.0
cherish	0.0	0.0	0.0	0.0	1.17503205913	0.0	0.0	0.0	0.0	1.47273214523
cherry	0.0	0.0	0.785480900671	0.0	0.0	0.0	0.0	0.0	0.112203094522	0.0
cheryl	0.0	0.445718626409	0.0	0.0	0.0	0.0	0.0	0.428822631621	0.540790620051	0.0
chest	0.0	0.0	0.0	1.00706799841	0.0858705200759	0.0	0.0	0.0	0.0	0.0
