word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
defection	0.0	0.0	0.0	0.398	0.0	0.0	0.0	0.0	0.0	0.0
defend	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
defendant	0.266	0.0	0.0	0.328	0.0	0.0	0.0	0.359	0.0	0.0
defense	0.425	0.0	0.0	0.258	0.0	0.0	0.0	0.0	0.0	0.0
defenseless	0.0	0.0	0.0	0.547	0.0	0.0	0.0	0.526	0.0	0.0
defiance	0.552	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
defiant	0.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deflate	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
deflation	0.0	0.0	0.0	0.297	0.0	0.0	0.0	0.0	0.0	0.0
deformed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703	0.0	0.0
deformity	0.0	0.0	0.0	0.547	0.0	0.0	0.0	0.703	0.0	0.0
defraud	0.424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
defunct	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.518	0.0	0.0
defy	0.5	0.0	0.0	0.344	0.0	0.0	0.0	0.312	0.0	0.0
degeneracy	0.531	0.0	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0
degrading	0.0	0.0	0.0	0.562	0.0	0.0	0.0	0.609	0.0	0.0
delay	0.197	0.0	0.0	0.141	0.0	0.0	0.0	0.373	0.0	0.0
deleterious	0.438	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0	0.0
delicious	0.0	0.0	0.0	0.0	0.579	0.0	0.0	0.0	0.0	0.0
delight	0.0	0.0	0.0	0.0	0.765	0.0	0.0	0.0	0.0	0.0
delighted	0.0	0.0	0.0	0.0	0.891	0.0	0.0	0.0	0.0	0.0
delightful	0.0	0.0	0.0	0.0	0.818	0.0	0.0	0.0	0.0	0.0
delinquent	0.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
delirious	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.439	0.0	0.0
delirium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.576	0.0	0.0
deliverance	0.0	0.0	0.0	0.0	0.348	0.0	0.0	0.0	0.0	0.0
deluge	0.0	0.0	0.0	0.287	0.0	0.0	0.0	0.402	0.0	0.0
delusion	0.406	0.0	0.0	0.422	0.0	0.0	0.0	0.516	0.0	0.0
delusional	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
demand	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
demented	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0	0.0
dementia	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.688	0.0	0.0
demise	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.717	0.0	0.0
demolish	0.824	0.0	0.0	0.0	0.0	0.0	0.0	0.636	0.0	0.0
demolished	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0
demon	0.735	0.0	0.0	0.906	0.0	0.0	0.0	0.594	0.0	0.0
demonic	0.828	0.0	0.0	0.859	0.0	0.0	0.0	0.656	0.0	0.0
demonstrative	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.242	0.0	0.0
demoralized	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.781	0.0	0.0
denied	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0
denounce	0.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dentist	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0	0.0
dentistry	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
dentists	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0	0.0
denunciation	0.713	0.0	0.0	0.456	0.0	0.0	0.0	0.0	0.0	0.0
deny	0.438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
depart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.234	0.0	0.0
departed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.558	0.0	0.0
departure	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
dependence	0.0	0.0	0.0	0.234	0.0	0.0	0.0	0.328	0.0	0.0
deplorable	0.766	0.0	0.0	0.609	0.0	0.0	0.0	0.75	0.0	0.0
deplore	0.734	0.0	0.0	0.0	0.0	0.0	0.0	0.576	0.0	0.0
deport	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.5	0.0	0.0
deportation	0.422	0.0	0.0	0.517	0.0	0.0	0.0	0.594	0.0	0.0
depraved	0.591	0.0	0.0	0.734	0.0	0.0	0.0	0.688	0.0	0.0
depravity	0.516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
depreciate	0.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
depreciated	0.297	0.0	0.0	0.297	0.0	0.0	0.0	0.46	0.0	0.0
depreciation	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0	0.0
depress	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.755	0.0	0.0
depressed	0.297	0.0	0.0	0.469	0.0	0.0	0.0	0.859	0.0	0.0
depressing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.906	0.0	0.0
depression	0.0	0.0	0.0	0.508	0.0	0.0	0.0	0.925	0.0	0.0
depressive	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0
depresson	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0	0.0
deprivation	0.621	0.0	0.0	0.578	0.0	0.0	0.0	0.672	0.0	0.0
deprived	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594	0.0	0.0
deranged	0.706	0.0	0.0	0.703	0.0	0.0	0.0	0.0	0.0	0.0
derision	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
derogation	0.5	0.0	0.0	0.547	0.0	0.0	0.0	0.491	0.0	0.0
derogatory	0.562	0.0	0.0	0.453	0.0	0.0	0.0	0.609	0.0	0.0
descent	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.377	0.0	0.0
desecration	0.848	0.0	0.0	0.578	0.0	0.0	0.0	0.781	0.0	0.0
desert	0.206	0.0	0.0	0.359	0.0	0.0	0.0	0.344	0.0	0.0
deserted	0.348	0.0	0.0	0.531	0.0	0.0	0.0	0.688	0.0	0.0
deserve	0.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
desire	0.0	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0
desist	0.453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
desolation	0.0	0.0	0.0	0.667	0.0	0.0	0.0	0.797	0.0	0.0
despair	0.382	0.0	0.0	0.641	0.0	0.0	0.0	0.812	0.0	0.0
despairing	0.0	0.0	0.0	0.474	0.0	0.0	0.0	0.672	0.0	0.0
desperation	0.0	0.0	0.0	0.719	0.0	0.0	0.0	0.75	0.0	0.0
despicable	0.828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
despise	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
despotic	0.0	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0	0.0
despotism	0.453	0.0	0.0	0.609	0.0	0.0	0.0	0.453	0.0	0.0
destination	0.0	0.0	0.0	0.109	0.281	0.0	0.0	0.17	0.0	0.0
destiny	0.0	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0
destitute	0.0	0.0	0.0	0.455	0.0	0.0	0.0	0.766	0.0	0.0
destroyed	0.788	0.0	0.0	0.754	0.0	0.0	0.0	0.844	0.0	0.0
destroyer	0.812	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0
destroying	0.844	0.0	0.0	0.844	0.0	0.0	0.0	0.734	0.0	0.0
destruction	0.656	0.0	0.0	0.797	0.0	0.0	0.0	0.0	0.0	0.0
destructive	0.797	0.0	0.0	0.812	0.0	0.0	0.0	0.0	0.0	0.0
detainee	0.409	0.0	0.0	0.516	0.0	0.0	0.0	0.438	0.0	0.0
detention	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.344	0.0	0.0
deteriorate	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.625	0.0	0.0
deteriorated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.365	0.0	0.0
deterioration	0.344	0.0	0.0	0.562	0.0	0.0	0.0	0.536	0.0	0.0
detest	0.838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
detonate	0.0	0.0	0.0	0.766	0.0	0.0	0.0	0.0	0.0	0.0
detonation	0.781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
detract	0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
devastate	0.682	0.0	0.0	0.792	0.0	0.0	0.0	0.797	0.0	0.0
devastated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.912	0.0	0.0
devastating	0.561	0.0	0.0	0.719	0.0	0.0	0.0	0.875	0.0	0.0
devastation	0.765	0.0	0.0	0.906	0.0	0.0	0.0	0.917	0.0	0.0
deviation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422	0.0	0.0
devil	0.719	0.0	0.0	0.828	0.0	0.0	0.0	0.576	0.0	0.0
devilish	0.0	0.0	0.0	0.734	0.0	0.0	0.0	0.0	0.0	0.0
devotional	0.0	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0
devout	0.0	0.0	0.0	0.0	0.273	0.0	0.0	0.0	0.0	0.0
diabolical	0.788	0.0	0.0	0.703	0.0	0.0	0.0	0.0	0.0	0.0
diagnosis	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.0	0.0	0.0
diamond	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
diary	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0
diatribe	0.606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dickhead	0.824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dicks	0.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dictator	0.0	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0	0.0
dictatorial	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dictatorship	0.676	0.0	0.0	0.734	0.0	0.0	0.0	0.509	0.0	0.0
die	0.0	0.0	0.0	0.766	0.0	0.0	0.0	0.773	0.0	0.0
died	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.906	0.0	0.0
difficult	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0	0.0
difficulties	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421	0.0	0.0
difficulty	0.379	0.0	0.0	0.234	0.0	0.0	0.0	0.5	0.0	0.0
dignity	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
dike	0.0	0.0	0.0	0.328	0.0	0.0	0.0	0.0	0.0	0.0
dilapidated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609	0.0	0.0
diminish	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
dinosaur	0.0	0.0	0.0	0.453	0.0	0.0	0.0	0.0	0.0	0.0
dire	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.609	0.0	0.0
disability	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.648	0.0	0.0
disable	0.0	0.0	0.0	0.558	0.0	0.0	0.0	0.529	0.0	0.0
disabled	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.672	0.0	0.0
disagree	0.389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disagreeing	0.453	0.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0
disagreement	0.348	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
disallowed	0.308	0.0	0.0	0.406	0.0	0.0	0.0	0.328	0.0	0.0
disapointment	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disappear	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0	0.0
disappoint	0.409	0.0	0.0	0.0	0.0	0.0	0.0	0.609	0.0	0.0
disappointed	0.348	0.0	0.0	0.0	0.0	0.0	0.0	0.636	0.0	0.0
disappointing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0
disappointment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594	0.0	0.0
disapproval	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.0	0.0
disapprove	0.364	0.0	0.0	0.38	0.0	0.0	0.0	0.453	0.0	0.0
disapproved	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
disapproving	0.453	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
disaster	0.721	0.0	0.0	0.875	0.0	0.0	0.0	0.758	0.0	0.0
disastrous	0.72	0.0	0.0	0.875	0.0	0.0	0.0	0.734	0.0	0.0
discipline	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.0	0.0	0.0
disclaim	0.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
discolored	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219	0.0	0.0
discomfort	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
disconnect	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.359	0.0	0.0
disconnected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
disconnects	0.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
discontent	0.424	0.0	0.0	0.234	0.0	0.0	0.0	0.543	0.0	0.0
discontinuity	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.297	0.0	0.0
discord	0.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
discourage	0.0	0.0	0.0	0.281	0.0	0.0	0.0	0.547	0.0	0.0
discriminate	0.576	0.0	0.0	0.0	0.0	0.0	0.0	0.453	0.0	0.0
discrimination	0.606	0.0	0.0	0.391	0.0	0.0	0.0	0.578	0.0	0.0
disdain	0.719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disease	0.341	0.0	0.0	0.688	0.0	0.0	0.0	0.665	0.0	0.0
diseased	0.0	0.0	0.0	0.734	0.0	0.0	0.0	0.766	0.0	0.0
disembodied	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.66	0.0	0.0
disfigured	0.508	0.0	0.0	0.625	0.0	0.0	0.0	0.703	0.0	0.0
disgrace	0.484	0.0	0.0	0.0	0.0	0.0	0.0	0.812	0.0	0.0
disgraced	0.608	0.0	0.0	0.0	0.0	0.0	0.0	0.734	0.0	0.0
disgraceful	0.547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disgruntled	0.693	0.0	0.0	0.0	0.0	0.0	0.0	0.712	0.0	0.0
disgust	0.602	0.0	0.0	0.406	0.0	0.0	0.0	0.531	0.0	0.0
disgusting	0.636	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
disheartened	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.788	0.0	0.0
disheartening	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.719	0.0	0.0
dishonest	0.516	0.0	0.0	0.0	0.0	0.0	0.0	0.482	0.0	0.0
dishonor	0.441	0.0	0.0	0.484	0.0	0.0	0.0	0.625	0.0	0.0
disillusionment	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.547	0.0	0.0
disinformation	0.152	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.0
disintegrate	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0
dislike	0.469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disliked	0.359	0.0	0.0	0.0	0.0	0.0	0.0	0.576	0.0	0.0
dislocated	0.328	0.0	0.0	0.438	0.0	0.0	0.0	0.438	0.0	0.0
dismal	0.0	0.0	0.0	0.584	0.0	0.0	0.0	0.562	0.0	0.0
dismay	0.54	0.0	0.0	0.484	0.0	0.0	0.0	0.636	0.0	0.0
dismemberment	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.766	0.0	0.0
dismissal	0.312	0.0	0.0	0.406	0.0	0.0	0.0	0.686	0.0	0.0
disobedience	0.424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disobedient	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disobey	0.469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disorder	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.0	0.0	0.0
disparage	0.688	0.0	0.0	0.0	0.0	0.0	0.0	0.672	0.0	0.0
disparaging	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.609	0.0	0.0
disparity	0.547	0.0	0.0	0.0	0.0	0.0	0.0	0.531	0.0	0.0
dispassionate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422	0.0	0.0
dispel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0
displaced	0.294	0.0	0.0	0.438	0.0	0.0	0.0	0.691	0.0	0.0
displeased	0.453	0.0	0.0	0.273	0.0	0.0	0.0	0.516	0.0	0.0
dispossessed	0.47	0.0	0.0	0.578	0.0	0.0	0.0	0.531	0.0	0.0
dispute	0.531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disqualified	0.328	0.0	0.0	0.0	0.0	0.0	0.0	0.435	0.0	0.0
disqualify	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0
disreputable	0.368	0.0	0.0	0.453	0.0	0.0	0.0	0.0	0.0	0.0
disrespect	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disrespectful	0.516	0.0	0.0	0.343	0.0	0.0	0.0	0.5	0.0	0.0
disrupting	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disruption	0.469	0.0	0.0	0.453	0.0	0.0	0.0	0.0	0.0	0.0
dissension	0.561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disservice	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.258	0.0	0.0
dissident	0.485	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0	0.0
dissolution	0.391	0.0	0.0	0.375	0.0	0.0	0.0	0.48	0.0	0.0
dissonance	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
distracted	0.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
distracting	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
distraught	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.812	0.0	0.0
distress	0.469	0.0	0.0	0.656	0.0	0.0	0.0	0.594	0.0	0.0
distressed	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.0	0.0	0.0
distressing	0.371	0.0	0.0	0.562	0.0	0.0	0.0	0.0	0.0	0.0
distrust	0.516	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0
disturbance	0.576	0.0	0.0	0.459	0.0	0.0	0.0	0.484	0.0	0.0
disturbed	0.559	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
disused	0.382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ditty	0.0	0.0	0.0	0.0	0.141	0.0	0.0	0.0	0.0	0.0
divided	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0
divine	0.0	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0
divorce	0.516	0.0	0.0	0.484	0.0	0.0	0.0	0.623	0.0	0.0
doldrums	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.453	0.0	0.0
dole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219	0.0	0.0
doll	0.0	0.0	0.0	0.0	0.234	0.0	0.0	0.0	0.0	0.0
dollhouse	0.0	0.0	0.0	0.0	0.182	0.0	0.0	0.0	0.0	0.0
dolor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
dolphin	0.0	0.0	0.0	0.0	0.348	0.0	0.0	0.0	0.0	0.0
dominant	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.0	0.0	0.0
dominate	0.5	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0	0.0
domination	0.688	0.0	0.0	0.566	0.0	0.0	0.0	0.469	0.0	0.0
dominion	0.0	0.0	0.0	0.328	0.0	0.0	0.0	0.0	0.0	0.0
dontlikeyou	0.712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dontmess	0.576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dontmesswithme	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dontpanic	0.0	0.0	0.0	0.378	0.0	0.0	0.0	0.0	0.0	0.0
dontunderstand	0.242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doom	0.0	0.0	0.0	0.828	0.0	0.0	0.0	0.0	0.0	0.0
doomed	0.0	0.0	0.0	0.888	0.0	0.0	0.0	0.766	0.0	0.0
doomsday	0.643	0.0	0.0	0.828	0.0	0.0	0.0	0.75	0.0	0.0
doubt	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.359	0.0	0.0
doubts	0.0	0.0	0.0	0.308	0.0	0.0	0.0	0.0	0.0	0.0
douchebags	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dove	0.0	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0
down	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281	0.0	0.0
downfall	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.594	0.0	0.0
drab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0
dragon	0.0	0.0	0.0	0.594	0.0	0.0	0.0	0.0	0.0	0.0
draining	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.424	0.0	0.0
dramaqueen	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dread	0.0	0.0	0.0	0.859	0.0	0.0	0.0	0.0	0.0	0.0
dreaded	0.0	0.0	0.0	0.703	0.0	0.0	0.0	0.0	0.0	0.0
dreadful	0.562	0.0	0.0	0.75	0.0	0.0	0.0	0.797	0.0	0.0
dreadfully	0.0	0.0	0.0	0.796	0.0	0.0	0.0	0.797	0.0	0.0
dreading	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0	0.0
dream	0.0	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0
dreams	0.0	0.0	0.0	0.0	0.559	0.0	0.0	0.0	0.0	0.0
dreamt	0.0	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.0
dreary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.656	0.0	0.0
drifted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266	0.0	0.0
drinks	0.0	0.0	0.0	0.0	0.273	0.0	0.0	0.0	0.0	0.0
drones	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.0	0.0	0.0
drown	0.0	0.0	0.0	0.844	0.0	0.0	0.0	0.641	0.0	0.0
drugged	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
dubious	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.0	0.0	0.0
duel	0.422	0.0	0.0	0.562	0.0	0.0	0.0	0.0	0.0	0.0
dull	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.297	0.0	0.0
dumbasses	0.712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dumbbitch	0.841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dumps	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.516	0.0	0.0
dungeon	0.0	0.0	0.0	0.672	0.0	0.0	0.0	0.0	0.0	0.0
dupe	0.312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duplicity	0.318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duress	0.516	0.0	0.0	0.641	0.0	0.0	0.0	0.625	0.0	0.0
dwarfed	0.0	0.0	0.0	0.281	0.0	0.0	0.0	0.391	0.0	0.0
dwelling	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0
dying	0.455	0.0	0.0	0.948	0.0	0.0	0.0	0.875	0.0	0.0
dysentery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593	0.0	0.0
eager	0.0	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0
eagerness	0.0	0.0	0.0	0.0	0.552	0.0	0.0	0.0	0.0	0.0
earthquake	0.391	0.0	0.0	0.812	0.0	0.0	0.0	0.734	0.0	0.0
ease	0.0	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0
eatingdisorders	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.0	0.0	0.0
ecstasy	0.0	0.0	0.0	0.0	0.906	0.0	0.0	0.0	0.0	0.0
ecstatic	0.0	0.0	0.0	0.0	0.954	0.0	0.0	0.0	0.0	0.0
edict	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
edification	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0
eeeek	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
eeek	0.0	0.0	0.0	0.562	0.0	0.0	0.0	0.0	0.0	0.0
eek	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0
eel	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.0	0.0	0.0
effigy	0.439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effyou	0.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egregious	0.672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ejaculation	0.0	0.0	0.0	0.0	0.424	0.0	0.0	0.0	0.0	0.0
elated	0.0	0.0	0.0	0.0	0.894	0.0	0.0	0.0	0.0	0.0
elation	0.0	0.0	0.0	0.0	0.944	0.0	0.0	0.0	0.0	0.0
elbow	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electric	0.0	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.0	0.0
elegance	0.0	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0
elegant	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0
elevation	0.0	0.0	0.0	0.266	0.455	0.0	0.0	0.0	0.0	0.0
elf	0.061	0.0	0.0	0.185	0.156	0.0	0.0	0.0	0.0	0.0
elimination	0.456	0.0	0.0	0.588	0.0	0.0	0.0	0.516	0.0	0.0
elite	0.0	0.0	0.0	0.0	0.547	0.0	0.0	0.0	0.0	0.0
emaciated	0.0	0.0	0.0	0.516	0.0	0.0	0.0	0.719	0.0	0.0
emancipation	0.0	0.0	0.0	0.0	0.397	0.0	0.0	0.0	0.0	0.0
embarrass	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.394	0.0	0.0
